prediction_origin,previous,previous_age_hours,previous_sample_time,previous_available_at,median3,d15,d15_sample_time,d15_available_at,t50,t50_sample_time,t50_available_at,t90,t90_sample_time,t90_available_at,feed_t95,feed_t95_sample_time,feed_t95_available_at,product_t95,product_t95_sample_time,product_t95_available_at,T6,T6_sample_time,F9,F9_sample_time,P13,P13_sample_time,F2,F2_sample_time,index,target_time,target
2023-06-22 10:00:00,343.0,24.0,2023-06-21 10:00:00,2023-06-21 14:00:00,351.0,835.9000244140625,2023-06-21 10:00:00,2023-06-21 14:00:00,274.0,2023-06-21 10:00:00,2023-06-21 14:00:00,329.0,2023-06-21 10:00:00,2023-06-21 14:00:00,355.0,2023-06-21 10:00:00,2023-06-21 14:00:00,343.0,2023-06-21 10:00:00,2023-06-21 14:00:00,366.7839660644531,2023-06-22 10:00:00,220.15817260742188,2023-06-22 10:00:00,3.967553377151489,2023-06-22 10:00:00,103532.546875,2023-06-22 10:00:00,53.424342769276564,2023-06-22 10:00:00,344.0
2023-06-23 10:00:00,344.0,24.0,2023-06-22 10:00:00,2023-06-22 14:00:00,344.0,835.7999877929688,2023-06-22 10:00:00,2023-06-22 14:00:00,273.0,2023-06-22 10:00:00,2023-06-22 14:00:00,328.0,2023-06-22 10:00:00,2023-06-22 14:00:00,353.0,2023-06-22 10:00:00,2023-06-22 14:00:00,344.0,2023-06-22 10:00:00,2023-06-22 14:00:00,357.3428649902344,2023-06-23 10:00:00,193.3348388671875,2023-06-23 10:00:00,3.86393141746521,2023-06-23 10:00:00,92399.6953125,2023-06-23 10:00:00,53.25605077638522,2023-06-23 10:00:00,333.0
2023-06-24 10:00:00,333.0,24.0,2023-06-23 10:00:00,2023-06-23 14:00:00,343.0,833.5999755859375,2023-06-23 10:00:00,2023-06-23 14:00:00,270.0,2023-06-23 10:00:00,2023-06-23 14:00:00,320.0,2023-06-23 10:00:00,2023-06-23 14:00:00,341.0,2023-06-23 10:00:00,2023-06-23 14:00:00,333.0,2023-06-23 10:00:00,2023-06-23 14:00:00,360.7384643554688,2023-06-24 10:00:00,209.3993682861328,2023-06-24 10:00:00,3.82964825630188,2023-06-24 10:00:00,98611.3359375,2023-06-24 10:00:00,53.399248307427456,2023-06-24 10:00:00,340.0
2023-06-25 10:00:00,340.0,24.0,2023-06-24 10:00:00,2023-06-24 14:00:00,340.0,834.0999755859375,2023-06-24 10:00:00,2023-06-24 14:00:00,272.0,2023-06-24 10:00:00,2023-06-24 14:00:00,326.0,2023-06-24 10:00:00,2023-06-24 14:00:00,341.0,2023-06-24 10:00:00,2023-06-24 14:00:00,340.0,2023-06-24 10:00:00,2023-06-24 14:00:00,362.3176879882813,2023-06-25 10:00:00,203.71714782714844,2023-06-25 10:00:00,4.022231101989746,2023-06-25 10:00:00,97918.8671875,2023-06-25 10:00:00,53.641892319374506,2023-06-25 10:00:00,347.0
2023-06-26 10:00:00,347.0,24.0,2023-06-25 10:00:00,2023-06-25 14:00:00,340.0,836.2999877929688,2023-06-25 10:00:00,2023-06-25 14:00:00,275.0,2023-06-25 10:00:00,2023-06-25 14:00:00,331.0,2023-06-25 10:00:00,2023-06-25 14:00:00,347.0,2023-06-25 10:00:00,2023-06-25 14:00:00,347.0,2023-06-25 10:00:00,2023-06-25 14:00:00,358.1494140625,2023-06-26 10:00:00,162.0690460205078,2023-06-26 10:00:00,3.848567008972168,2023-06-26 10:00:00,90978.5859375,2023-06-26 10:00:00,53.48666313945591,2023-06-26 10:00:00,338.0
2023-06-27 10:00:00,338.0,24.0,2023-06-26 10:00:00,2023-06-26 14:00:00,340.0,835.7999877929688,2023-06-26 10:00:00,2023-06-26 14:00:00,271.0,2023-06-26 10:00:00,2023-06-26 14:00:00,325.0,2023-06-26 10:00:00,2023-06-26 14:00:00,355.0,2023-06-26 10:00:00,2023-06-26 14:00:00,338.0,2023-06-26 10:00:00,2023-06-26 14:00:00,361.4596557617188,2023-06-27 10:00:00,194.8658142089844,2023-06-27 10:00:00,3.884495973587036,2023-06-27 10:00:00,94627.71875,2023-06-27 10:00:00,52.84332439939362,2023-06-27 10:00:00,343.0
2023-06-27 22:00:00,343.0,12.0,2023-06-27 10:00:00,2023-06-27 14:00:00,343.0,836.5999755859375,2023-06-27 10:00:00,2023-06-27 14:00:00,274.0,2023-06-27 10:00:00,2023-06-27 14:00:00,328.0,2023-06-27 10:00:00,2023-06-27 14:00:00,346.0,2023-06-27 10:00:00,2023-06-27 14:00:00,343.0,2023-06-27 10:00:00,2023-06-27 14:00:00,361.2745056152344,2023-06-27 22:00:00,203.1472625732422,2023-06-27 22:00:00,3.980860710144043,2023-06-27 22:00:00,98019.15625,2023-06-27 22:00:00,53.18239530236997,2023-06-27 22:00:00,348.0
2023-06-28 10:00:00,348.0,12.0,2023-06-27 22:00:00,2023-06-28 02:00:00,343.0,836.5999755859375,2023-06-27 10:00:00,2023-06-27 14:00:00,273.0,2023-06-27 22:00:00,2023-06-28 02:00:00,332.0,2023-06-27 22:00:00,2023-06-28 02:00:00,346.0,2023-06-27 10:00:00,2023-06-27 14:00:00,348.0,2023-06-27 22:00:00,2023-06-28 02:00:00,368.2496948242188,2023-06-28 10:00:00,201.54397583007807,2023-06-28 10:00:00,3.837773323059082,2023-06-28 10:00:00,99117.40625,2023-06-28 10:00:00,52.97946231495723,2023-06-28 10:00:00,350.0
2023-06-29 10:00:00,350.0,24.0,2023-06-28 10:00:00,2023-06-28 14:00:00,348.0,836.7000122070312,2023-06-28 10:00:00,2023-06-28 14:00:00,272.0,2023-06-28 10:00:00,2023-06-28 14:00:00,336.0,2023-06-28 10:00:00,2023-06-28 14:00:00,360.0,2023-06-28 10:00:00,2023-06-28 14:00:00,350.0,2023-06-28 10:00:00,2023-06-28 14:00:00,374.976806640625,2023-06-29 10:00:00,227.90093994140625,2023-06-29 10:00:00,3.891224384307861,2023-06-29 10:00:00,105012.65625,2023-06-29 10:00:00,52.73973052718327,2023-06-29 10:00:00,359.0
2023-06-30 10:00:00,359.0,24.0,2023-06-29 10:00:00,2023-06-29 14:00:00,350.0,837.2000122070312,2023-06-29 10:00:00,2023-06-29 14:00:00,278.0,2023-06-29 10:00:00,2023-06-29 14:00:00,343.0,2023-06-29 10:00:00,2023-06-29 14:00:00,370.0,2023-06-29 10:00:00,2023-06-29 14:00:00,359.0,2023-06-29 10:00:00,2023-06-29 14:00:00,365.6148376464844,2023-06-30 10:00:00,213.3724060058593,2023-06-30 10:00:00,4.048708438873291,2023-06-30 10:00:00,105055.6015625,2023-06-30 10:00:00,53.764797188562966,2023-06-30 10:00:00,343.0
2023-07-01 09:30:00,343.0,23.5,2023-06-30 10:00:00,2023-06-30 14:00:00,350.0,835.9000244140625,2023-06-30 10:00:00,2023-06-30 14:00:00,272.0,2023-06-30 10:00:00,2023-06-30 14:00:00,327.0,2023-06-30 10:00:00,2023-06-30 14:00:00,362.0,2023-06-30 10:00:00,2023-06-30 14:00:00,343.0,2023-06-30 10:00:00,2023-06-30 14:00:00,368.2087707519531,2023-07-01 09:30:00,228.7750396728516,2023-07-01 09:30:00,3.890910387039185,2023-07-01 09:30:00,103329.6015625,2023-07-01 09:30:00,53.016194986708456,2023-07-01 09:30:00,350.0
2023-07-02 09:40:00,350.0,24.166666666666668,2023-07-01 09:30:00,2023-07-01 13:30:00,350.0,835.7000122070312,2023-07-01 09:30:00,2023-07-01 13:30:00,273.0,2023-07-01 09:30:00,2023-07-01 13:30:00,333.0,2023-07-01 09:30:00,2023-07-01 13:30:00,358.0,2023-07-01 09:30:00,2023-07-01 13:30:00,350.0,2023-07-01 09:30:00,2023-07-01 13:30:00,367.6533203125,2023-07-02 09:40:00,222.2037353515625,2023-07-02 09:40:00,4.008685111999512,2023-07-02 09:40:00,102392.828125,2023-07-02 09:40:00,53.29068612742401,2023-07-02 09:40:00,353.0
2023-07-03 10:00:00,353.0,24.333333333333332,2023-07-02 09:40:00,2023-07-02 13:40:00,350.0,835.9000244140625,2023-07-02 09:40:00,2023-07-02 13:40:00,276.0,2023-07-02 09:40:00,2023-07-02 13:40:00,336.0,2023-07-02 09:40:00,2023-07-02 13:40:00,351.0,2023-07-02 09:40:00,2023-07-02 13:40:00,353.0,2023-07-02 09:40:00,2023-07-02 13:40:00,374.4703369140625,2023-07-03 10:00:00,220.32164001464844,2023-07-03 10:00:00,3.9836273193359375,2023-07-03 10:00:00,102232.875,2023-07-03 10:00:00,53.82342248620216,2023-07-03 10:00:00,348.0
2023-07-04 10:00:00,348.0,24.0,2023-07-03 10:00:00,2023-07-03 14:00:00,350.0,837.7000122070312,2023-07-03 10:00:00,2023-07-03 14:00:00,277.0,2023-07-03 10:00:00,2023-07-03 14:00:00,332.0,2023-07-03 10:00:00,2023-07-03 14:00:00,360.0,2023-07-03 10:00:00,2023-07-03 14:00:00,348.0,2023-07-03 10:00:00,2023-07-03 14:00:00,372.9375915527344,2023-07-04 10:00:00,214.7197723388672,2023-07-04 10:00:00,3.8153598308563232,2023-07-04 10:00:00,98571.234375,2023-07-04 10:00:00,53.3989426446459,2023-07-04 10:00:00,346.0
2023-07-05 10:00:00,346.0,24.0,2023-07-04 10:00:00,2023-07-04 14:00:00,348.0,839.2999877929688,2023-07-04 10:00:00,2023-07-04 14:00:00,278.0,2023-07-04 10:00:00,2023-07-04 14:00:00,331.0,2023-07-04 10:00:00,2023-07-04 14:00:00,356.0,2023-07-04 10:00:00,2023-07-04 14:00:00,346.0,2023-07-04 10:00:00,2023-07-04 14:00:00,369.3757629394531,2023-07-05 10:00:00,193.5729522705078,2023-07-05 10:00:00,3.923961877822876,2023-07-05 10:00:00,93906.6953125,2023-07-05 10:00:00,53.04542033295127,2023-07-05 10:00:00,347.0
2023-07-06 10:00:00,347.0,24.0,2023-07-05 10:00:00,2023-07-05 14:00:00,347.0,839.2000122070312,2023-07-05 10:00:00,2023-07-05 14:00:00,279.0,2023-07-05 10:00:00,2023-07-05 14:00:00,332.0,2023-07-05 10:00:00,2023-07-05 14:00:00,352.0,2023-07-05 10:00:00,2023-07-05 14:00:00,347.0,2023-07-05 10:00:00,2023-07-05 14:00:00,367.8335876464844,2023-07-06 10:00:00,187.94772338867188,2023-07-06 10:00:00,3.8670907020568848,2023-07-06 10:00:00,96462.484375,2023-07-06 10:00:00,53.27125693462767,2023-07-06 10:00:00,359.0
2023-07-07 10:00:00,359.0,24.0,2023-07-06 10:00:00,2023-07-06 14:00:00,347.0,839.5999755859375,2023-07-06 10:00:00,2023-07-06 14:00:00,280.0,2023-07-06 10:00:00,2023-07-06 14:00:00,340.0,2023-07-06 10:00:00,2023-07-06 14:00:00,366.0,2023-07-06 10:00:00,2023-07-06 14:00:00,359.0,2023-07-06 10:00:00,2023-07-06 14:00:00,361.3118591308594,2023-07-07 10:00:00,164.77491760253906,2023-07-07 10:00:00,3.949682235717773,2023-07-07 10:00:00,103259.5234375,2023-07-07 10:00:00,53.3245048274855,2023-07-07 10:00:00,335.0
2023-07-08 10:00:00,335.0,24.0,2023-07-07 10:00:00,2023-07-07 14:00:00,347.0,833.4000244140625,2023-07-07 10:00:00,2023-07-07 14:00:00,264.0,2023-07-07 10:00:00,2023-07-07 14:00:00,315.0,2023-07-07 10:00:00,2023-07-07 14:00:00,348.0,2023-07-07 10:00:00,2023-07-07 14:00:00,335.0,2023-07-07 10:00:00,2023-07-07 14:00:00,376.6300659179688,2023-07-08 10:00:00,237.54248046875,2023-07-08 10:00:00,3.933725118637085,2023-07-08 10:00:00,103423.2421875,2023-07-08 10:00:00,52.160857694426454,2023-07-08 10:00:00,350.0
2023-07-09 06:00:00,350.0,20.0,2023-07-08 10:00:00,2023-07-08 14:00:00,350.0,838.7999877929688,2023-07-08 10:00:00,2023-07-08 14:00:00,278.0,2023-07-08 10:00:00,2023-07-08 14:00:00,333.0,2023-07-08 10:00:00,2023-07-08 14:00:00,353.0,2023-07-08 10:00:00,2023-07-08 14:00:00,350.0,2023-07-08 10:00:00,2023-07-08 14:00:00,359.4937438964844,2023-07-09 06:00:00,199.5609741210937,2023-07-09 06:00:00,3.856580972671509,2023-07-09 06:00:00,91664.4453125,2023-07-09 06:00:00,53.21608274540847,2023-07-09 06:00:00,351.0
2023-07-09 10:00:00,351.0,4.0,2023-07-09 06:00:00,2023-07-09 10:00:00,350.0,838.7999877929688,2023-07-08 10:00:00,2023-07-08 14:00:00,274.0,2023-07-09 06:00:00,2023-07-09 10:00:00,334.0,2023-07-09 06:00:00,2023-07-09 10:00:00,353.0,2023-07-08 10:00:00,2023-07-08 14:00:00,351.0,2023-07-09 06:00:00,2023-07-09 10:00:00,352.07470703125,2023-07-09 10:00:00,157.04066467285156,2023-07-09 10:00:00,3.866420030593872,2023-07-09 10:00:00,89793.25,2023-07-09 10:00:00,52.426874519054195,2023-07-09 10:00:00,347.0
2023-07-10 10:00:00,347.0,24.0,2023-07-09 10:00:00,2023-07-09 14:00:00,350.0,834.2999877929688,2023-07-09 10:00:00,2023-07-09 14:00:00,283.0,2023-07-09 10:00:00,2023-07-09 14:00:00,331.0,2023-07-09 10:00:00,2023-07-09 14:00:00,352.0,2023-07-09 10:00:00,2023-07-09 14:00:00,347.0,2023-07-09 10:00:00,2023-07-09 14:00:00,363.0005798339844,2023-07-10 10:00:00,206.0257873535156,2023-07-10 10:00:00,3.7294235229492174,2023-07-10 10:00:00,96576.078125,2023-07-10 10:00:00,55.70638203534736,2023-07-10 10:00:00,355.0
2023-07-11 10:00:00,355.0,24.0,2023-07-10 10:00:00,2023-07-10 14:00:00,351.0,836.0999755859375,2023-07-10 10:00:00,2023-07-10 14:00:00,271.0,2023-07-10 10:00:00,2023-07-10 14:00:00,336.0,2023-07-10 10:00:00,2023-07-10 14:00:00,365.0,2023-07-10 10:00:00,2023-07-10 14:00:00,355.0,2023-07-10 10:00:00,2023-07-10 14:00:00,381.4731750488281,2023-07-11 10:00:00,254.3702087402344,2023-07-11 10:00:00,4.0229268074035645,2023-07-11 10:00:00,99688.984375,2023-07-11 10:00:00,52.73949015788003,2023-07-11 10:00:00,360.0
2023-07-12 10:00:00,360.0,24.0,2023-07-11 10:00:00,2023-07-11 14:00:00,355.0,838.7000122070312,2023-07-11 10:00:00,2023-07-11 14:00:00,279.0,2023-07-11 10:00:00,2023-07-11 14:00:00,343.0,2023-07-11 10:00:00,2023-07-11 14:00:00,362.0,2023-07-11 09:30:00,2023-07-11 13:30:00,360.0,2023-07-11 10:00:00,2023-07-11 14:00:00,381.8235473632813,2023-07-12 10:00:00,243.15997314453125,2023-07-12 10:00:00,3.949406862258911,2023-07-12 10:00:00,99257.4765625,2023-07-12 10:00:00,53.44199680217048,2023-07-12 10:00:00,350.0
2023-07-13 10:00:00,350.0,24.0,2023-07-12 10:00:00,2023-07-12 14:00:00,355.0,838.2999877929688,2023-07-12 10:00:00,2023-07-12 14:00:00,274.0,2023-07-12 10:00:00,2023-07-12 14:00:00,333.0,2023-07-12 10:00:00,2023-07-12 14:00:00,354.0,2023-07-12 10:00:00,2023-07-12 14:00:00,350.0,2023-07-12 10:00:00,2023-07-12 14:00:00,383.1124572753906,2023-07-13 10:00:00,240.75198364257807,2023-07-13 10:00:00,4.009568691253662,2023-07-13 10:00:00,103409.0546875,2023-07-13 10:00:00,52.59792430151151,2023-07-13 10:00:00,360.0
2023-07-14 09:50:00,360.0,23.833333333333332,2023-07-13 10:00:00,2023-07-13 14:00:00,360.0,837.5,2023-07-13 10:00:00,2023-07-13 14:00:00,275.0,2023-07-13 10:00:00,2023-07-13 14:00:00,338.0,2023-07-13 10:00:00,2023-07-13 14:00:00,357.0,2023-07-13 10:00:00,2023-07-13 14:00:00,360.0,2023-07-13 10:00:00,2023-07-13 14:00:00,387.5508117675781,2023-07-14 09:50:00,241.10548400878903,2023-07-14 09:50:00,3.9571280479431152,2023-07-14 09:50:00,104380.0703125,2023-07-14 09:50:00,53.0730714952781,2023-07-14 09:50:00,352.0
2023-07-15 10:00:00,352.0,24.166666666666668,2023-07-14 09:50:00,2023-07-14 13:50:00,352.0,844.0999755859375,2023-07-14 09:50:00,2023-07-14 13:50:00,283.0,2023-07-14 09:50:00,2023-07-14 13:50:00,338.0,2023-07-14 09:50:00,2023-07-14 13:50:00,355.0,2023-07-14 09:50:00,2023-07-14 13:50:00,352.0,2023-07-14 09:50:00,2023-07-14 13:50:00,386.1127014160156,2023-07-15 10:00:00,239.013671875,2023-07-15 10:00:00,3.9459986686706543,2023-07-15 10:00:00,105241.546875,2023-07-15 10:00:00,52.3636805578293,2023-07-15 10:00:00,353.0
2023-07-16 10:00:00,353.0,24.0,2023-07-15 10:00:00,2023-07-15 14:00:00,353.0,844.2000122070312,2023-07-15 10:00:00,2023-07-15 14:00:00,280.0,2023-07-15 10:00:00,2023-07-15 14:00:00,336.0,2023-07-15 10:00:00,2023-07-15 14:00:00,356.0,2023-07-15 10:00:00,2023-07-15 14:00:00,353.0,2023-07-15 10:00:00,2023-07-15 14:00:00,381.3187255859375,2023-07-16 10:00:00,239.58767700195312,2023-07-16 10:00:00,3.933936595916748,2023-07-16 10:00:00,104394.3125,2023-07-16 10:00:00,51.77471202121342,2023-07-16 10:00:00,354.0
2023-07-17 10:00:00,354.0,24.0,2023-07-16 10:00:00,2023-07-16 14:00:00,353.0,841.9000244140625,2023-07-16 10:00:00,2023-07-16 14:00:00,282.0,2023-07-16 10:00:00,2023-07-16 14:00:00,337.0,2023-07-16 10:00:00,2023-07-16 14:00:00,358.0,2023-07-16 10:00:00,2023-07-16 14:00:00,354.0,2023-07-16 10:00:00,2023-07-16 14:00:00,378.7605285644531,2023-07-17 10:00:00,233.5937042236328,2023-07-17 10:00:00,3.7694594860076895,2023-07-17 10:00:00,100151.6171875,2023-07-17 10:00:00,52.91806718594569,2023-07-17 10:00:00,354.0
2023-07-18 10:00:00,354.0,24.0,2023-07-17 10:00:00,2023-07-17 14:00:00,354.0,840.2000122070312,2023-07-17 10:00:00,2023-07-17 14:00:00,281.0,2023-07-17 10:00:00,2023-07-17 14:00:00,339.0,2023-07-17 10:00:00,2023-07-17 14:00:00,356.0,2023-07-17 10:00:00,2023-07-17 14:00:00,354.0,2023-07-17 10:00:00,2023-07-17 14:00:00,370.9106140136719,2023-07-18 10:00:00,206.8477935791016,2023-07-18 10:00:00,3.942660570144653,2023-07-18 10:00:00,92826.8359375,2023-07-18 10:00:00,53.30785507650603,2023-07-18 10:00:00,347.0
2023-07-19 10:00:00,347.0,24.0,2023-07-18 10:00:00,2023-07-18 14:00:00,354.0,838.2000122070312,2023-07-18 10:00:00,2023-07-18 14:00:00,277.0,2023-07-18 10:00:00,2023-07-18 14:00:00,332.0,2023-07-18 10:00:00,2023-07-18 14:00:00,353.0,2023-07-18 10:00:00,2023-07-18 14:00:00,347.0,2023-07-18 10:00:00,2023-07-18 14:00:00,370.0220947265625,2023-07-19 10:00:00,221.27818298339844,2023-07-19 10:00:00,3.921049118041992,2023-07-19 10:00:00,96354.1953125,2023-07-19 10:00:00,53.22742803710332,2023-07-19 10:00:00,352.0
2023-07-20 10:00:00,352.0,24.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,838.4000244140625,2023-07-19 10:00:00,2023-07-19 14:00:00,280.0,2023-07-19 10:00:00,2023-07-19 14:00:00,336.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,2023-07-19 10:00:00,2023-07-19 14:00:00,373.7080383300781,2023-07-20 10:00:00,231.59194946289065,2023-07-20 10:00:00,3.946145534515381,2023-07-20 10:00:00,100408.3828125,2023-07-20 10:00:00,53.73417089345219,2023-07-20 10:00:00,350.0
2023-07-21 10:00:00,350.0,24.0,2023-07-20 10:00:00,2023-07-20 14:00:00,350.0,838.7999877929688,2023-07-20 10:00:00,2023-07-20 14:00:00,279.0,2023-07-20 10:00:00,2023-07-20 14:00:00,336.0,2023-07-20 10:00:00,2023-07-20 14:00:00,360.0,2023-07-20 10:00:00,2023-07-20 14:00:00,350.0,2023-07-20 10:00:00,2023-07-20 14:00:00,366.7362060546875,2023-07-21 10:00:00,195.949462890625,2023-07-21 10:00:00,3.963934183120728,2023-07-21 10:00:00,85843.9765625,2023-07-21 10:00:00,53.40782618164428,2023-07-21 10:00:00,346.0
2023-07-22 10:00:00,346.0,24.0,2023-07-21 10:00:00,2023-07-21 14:00:00,350.0,836.5,2023-07-21 10:00:00,2023-07-21 14:00:00,274.0,2023-07-21 10:00:00,2023-07-21 14:00:00,328.0,2023-07-21 10:00:00,2023-07-21 14:00:00,351.0,2023-07-21 10:00:00,2023-07-21 14:00:00,346.0,2023-07-21 10:00:00,2023-07-21 14:00:00,364.3928833007813,2023-07-22 10:00:00,214.947021484375,2023-07-22 10:00:00,3.8498048782348633,2023-07-22 10:00:00,98318.8125,2023-07-22 10:00:00,53.21690672716295,2023-07-22 10:00:00,341.0
2023-07-23 10:00:00,341.0,24.0,2023-07-22 10:00:00,2023-07-22 14:00:00,346.0,834.9000244140625,2023-07-22 10:00:00,2023-07-22 14:00:00,269.0,2023-07-22 10:00:00,2023-07-22 14:00:00,323.0,2023-07-22 10:00:00,2023-07-22 14:00:00,347.0,2023-07-22 10:00:00,2023-07-22 14:00:00,341.0,2023-07-22 10:00:00,2023-07-22 14:00:00,378.9197387695313,2023-07-23 10:00:00,248.7181854248047,2023-07-23 10:00:00,3.921418428421021,2023-07-23 10:00:00,102872.7734375,2023-07-23 10:00:00,52.733689570612114,2023-07-23 10:00:00,352.0
2023-07-24 10:00:00,352.0,24.0,2023-07-23 10:00:00,2023-07-23 14:00:00,346.0,839.0999755859375,2023-07-23 10:00:00,2023-07-23 14:00:00,278.0,2023-07-23 10:00:00,2023-07-23 14:00:00,337.0,2023-07-23 10:00:00,2023-07-23 14:00:00,358.0,2023-07-23 10:00:00,2023-07-23 14:00:00,352.0,2023-07-23 10:00:00,2023-07-23 14:00:00,377.4913024902344,2023-07-24 10:00:00,247.6053009033203,2023-07-24 10:00:00,3.992903709411621,2023-07-24 10:00:00,102721.40625,2023-07-24 10:00:00,53.11364297915122,2023-07-24 10:00:00,354.0
2023-07-25 10:00:00,354.0,24.0,2023-07-24 10:00:00,2023-07-24 14:00:00,352.0,839.2000122070312,2023-07-24 10:00:00,2023-07-24 14:00:00,280.0,2023-07-24 10:00:00,2023-07-24 14:00:00,337.0,2023-07-24 10:00:00,2023-07-24 14:00:00,358.0,2023-07-24 10:00:00,2023-07-24 14:00:00,354.0,2023-07-24 10:00:00,2023-07-24 14:00:00,382.19189453125,2023-07-25 10:00:00,247.435287475586,2023-07-25 10:00:00,3.962638378143311,2023-07-25 10:00:00,103898.8125,2023-07-25 10:00:00,53.46080534664043,2023-07-25 10:00:00,354.0
2023-07-26 10:00:00,354.0,24.0,2023-07-25 10:00:00,2023-07-25 14:00:00,354.0,840.7999877929688,2023-07-25 10:00:00,2023-07-25 14:00:00,282.0,2023-07-25 10:00:00,2023-07-25 14:00:00,337.0,2023-07-25 10:00:00,2023-07-25 14:00:00,357.0,2023-07-25 10:00:00,2023-07-25 14:00:00,354.0,2023-07-25 10:00:00,2023-07-25 14:00:00,376.6240539550781,2023-07-26 10:00:00,245.73780822753903,2023-07-26 10:00:00,4.02220344543457,2023-07-26 10:00:00,103721.28125,2023-07-26 10:00:00,53.289616646919626,2023-07-26 10:00:00,350.0
2023-07-27 10:00:00,350.0,24.0,2023-07-26 10:00:00,2023-07-26 14:00:00,354.0,839.7999877929688,2023-07-26 10:00:00,2023-07-26 14:00:00,277.0,2023-07-26 10:00:00,2023-07-26 14:00:00,335.0,2023-07-26 10:00:00,2023-07-26 14:00:00,355.0,2023-07-26 10:00:00,2023-07-26 14:00:00,350.0,2023-07-26 10:00:00,2023-07-26 14:00:00,379.0016479492188,2023-07-27 10:00:00,250.49249267578125,2023-07-27 10:00:00,3.9030776023864746,2023-07-27 10:00:00,102994.203125,2023-07-27 10:00:00,52.681192724119796,2023-07-27 10:00:00,355.0
2023-07-28 10:00:00,355.0,24.0,2023-07-27 10:00:00,2023-07-27 14:00:00,354.0,840.5,2023-07-27 10:00:00,2023-07-27 14:00:00,280.0,2023-07-27 10:00:00,2023-07-27 14:00:00,338.0,2023-07-27 10:00:00,2023-07-27 14:00:00,358.0,2023-07-27 10:00:00,2023-07-27 14:00:00,355.0,2023-07-27 10:00:00,2023-07-27 14:00:00,381.2199401855469,2023-07-28 10:00:00,245.4345703125,2023-07-28 10:00:00,3.982083320617676,2023-07-28 10:00:00,104704.3671875,2023-07-28 10:00:00,53.01869872176576,2023-07-28 10:00:00,348.0
2023-07-29 10:00:00,348.0,24.0,2023-07-28 10:00:00,2023-07-28 14:00:00,350.0,839.9000244140625,2023-07-28 10:00:00,2023-07-28 14:00:00,282.0,2023-07-28 10:00:00,2023-07-28 14:00:00,333.0,2023-07-28 10:00:00,2023-07-28 14:00:00,360.0,2023-07-28 10:00:00,2023-07-28 14:00:00,348.0,2023-07-28 10:00:00,2023-07-28 14:00:00,376.2527160644531,2023-07-29 10:00:00,231.5419006347656,2023-07-29 10:00:00,3.985161781311035,2023-07-29 10:00:00,99130.953125,2023-07-29 10:00:00,53.59498364628723,2023-07-29 10:00:00,353.0
2023-07-30 10:00:00,353.0,24.0,2023-07-29 10:00:00,2023-07-29 14:00:00,353.0,839.9000244140625,2023-07-29 10:00:00,2023-07-29 14:00:00,279.0,2023-07-29 10:00:00,2023-07-29 14:00:00,337.0,2023-07-29 10:00:00,2023-07-29 14:00:00,357.0,2023-07-29 10:00:00,2023-07-29 14:00:00,353.0,2023-07-29 10:00:00,2023-07-29 14:00:00,378.2034606933594,2023-07-30 10:00:00,239.3174285888672,2023-07-30 10:00:00,3.892775774002075,2023-07-30 10:00:00,103610.046875,2023-07-30 10:00:00,53.03286775118306,2023-07-30 10:00:00,355.0
2023-07-31 10:00:00,355.0,24.0,2023-07-30 10:00:00,2023-07-30 14:00:00,353.0,839.9000244140625,2023-07-30 10:00:00,2023-07-30 14:00:00,280.0,2023-07-30 10:00:00,2023-07-30 14:00:00,340.0,2023-07-30 10:00:00,2023-07-30 14:00:00,363.0,2023-07-30 10:00:00,2023-07-30 14:00:00,355.0,2023-07-30 10:00:00,2023-07-30 14:00:00,380.2293395996094,2023-07-31 10:00:00,229.052734375,2023-07-31 10:00:00,3.871127605438232,2023-07-31 10:00:00,103823.4375,2023-07-31 10:00:00,53.22241616319582,2023-07-31 10:00:00,357.0
2023-08-01 10:00:00,357.0,24.0,2023-07-31 10:00:00,2023-07-31 14:00:00,355.0,840.0999755859375,2023-07-31 10:00:00,2023-07-31 14:00:00,282.0,2023-07-31 10:00:00,2023-07-31 14:00:00,340.0,2023-07-31 10:00:00,2023-07-31 14:00:00,363.0,2023-07-31 10:00:00,2023-07-31 14:00:00,357.0,2023-07-31 10:00:00,2023-07-31 14:00:00,380.7942504882813,2023-08-01 10:00:00,227.86151123046875,2023-08-01 10:00:00,3.8924171924591056,2023-08-01 10:00:00,104321.546875,2023-08-01 10:00:00,53.52702968066217,2023-08-01 10:00:00,350.0
2023-08-02 10:00:00,350.0,24.0,2023-08-01 10:00:00,2023-08-01 14:00:00,355.0,841.4000244140625,2023-08-01 10:00:00,2023-08-01 14:00:00,280.0,2023-08-01 10:00:00,2023-08-01 14:00:00,334.0,2023-08-01 10:00:00,2023-08-01 14:00:00,353.0,2023-08-01 10:00:00,2023-08-01 14:00:00,350.0,2023-08-01 10:00:00,2023-08-01 14:00:00,374.9619445800781,2023-08-02 10:00:00,217.92901611328125,2023-08-02 10:00:00,3.968789577484131,2023-08-02 10:00:00,99897.515625,2023-08-02 10:00:00,52.71414776293943,2023-08-02 10:00:00,354.0
