prediction_origin,previous,previous_age_hours,previous_sample_time,previous_available_at,median3,d15,d15_sample_time,d15_available_at,t50,t50_sample_time,t50_available_at,t90,t90_sample_time,t90_available_at,feed_t95,feed_t95_sample_time,feed_t95_available_at,product_t95,product_t95_sample_time,product_t95_available_at,T6,T6_sample_time,F9,F9_sample_time,P13,P13_sample_time,F2,F2_sample_time,index,target_time,target
2023-07-15 07:00:00,352.0,21.166666666666668,2023-07-14 09:50:00,2023-07-14 13:50:00,352.0,844.0999755859375,2023-07-14 09:50:00,2023-07-14 13:50:00,283.0,2023-07-14 09:50:00,2023-07-14 13:50:00,338.0,2023-07-14 09:50:00,2023-07-14 13:50:00,355.0,2023-07-14 09:50:00,2023-07-14 13:50:00,352.0,2023-07-14 09:50:00,2023-07-14 13:50:00,386.5510559082031,2023-07-15 07:00:00,241.50401306152344,2023-07-15 07:00:00,3.952823638916016,2023-07-15 07:00:00,105340.4296875,2023-07-15 07:00:00,52.3636805578293,2023-07-15 10:00:00,353.0
2023-07-16 07:00:00,353.0,21.0,2023-07-15 10:00:00,2023-07-15 14:00:00,353.0,844.2000122070312,2023-07-15 10:00:00,2023-07-15 14:00:00,280.0,2023-07-15 10:00:00,2023-07-15 14:00:00,336.0,2023-07-15 10:00:00,2023-07-15 14:00:00,356.0,2023-07-15 10:00:00,2023-07-15 14:00:00,353.0,2023-07-15 10:00:00,2023-07-15 14:00:00,380.8120727539063,2023-07-16 07:00:00,237.6480255126953,2023-07-16 07:00:00,4.0410685539245605,2023-07-16 07:00:00,104507.109375,2023-07-16 07:00:00,51.77471202121342,2023-07-16 10:00:00,354.0
2023-07-17 07:00:00,354.0,21.0,2023-07-16 10:00:00,2023-07-16 14:00:00,353.0,841.9000244140625,2023-07-16 10:00:00,2023-07-16 14:00:00,282.0,2023-07-16 10:00:00,2023-07-16 14:00:00,337.0,2023-07-16 10:00:00,2023-07-16 14:00:00,358.0,2023-07-16 10:00:00,2023-07-16 14:00:00,354.0,2023-07-16 10:00:00,2023-07-16 14:00:00,378.84466552734375,2023-07-17 07:00:00,233.01129150390625,2023-07-17 07:00:00,3.869006395339966,2023-07-17 07:00:00,100170.8984375,2023-07-17 07:00:00,52.91806718594569,2023-07-17 10:00:00,354.0
2023-07-18 07:00:00,354.0,21.0,2023-07-17 10:00:00,2023-07-17 14:00:00,354.0,840.2000122070312,2023-07-17 10:00:00,2023-07-17 14:00:00,281.0,2023-07-17 10:00:00,2023-07-17 14:00:00,339.0,2023-07-17 10:00:00,2023-07-17 14:00:00,356.0,2023-07-17 10:00:00,2023-07-17 14:00:00,354.0,2023-07-17 10:00:00,2023-07-17 14:00:00,372.0703125,2023-07-18 07:00:00,226.7704620361328,2023-07-18 07:00:00,4.01616907119751,2023-07-18 07:00:00,100219.2890625,2023-07-18 07:00:00,53.30785507650603,2023-07-18 10:00:00,347.0
2023-07-19 07:00:00,347.0,21.0,2023-07-18 10:00:00,2023-07-18 14:00:00,354.0,838.2000122070312,2023-07-18 10:00:00,2023-07-18 14:00:00,277.0,2023-07-18 10:00:00,2023-07-18 14:00:00,332.0,2023-07-18 10:00:00,2023-07-18 14:00:00,353.0,2023-07-18 10:00:00,2023-07-18 14:00:00,347.0,2023-07-18 10:00:00,2023-07-18 14:00:00,372.3294372558594,2023-07-19 07:00:00,220.521728515625,2023-07-19 07:00:00,3.956319570541382,2023-07-19 07:00:00,99966.390625,2023-07-19 07:00:00,53.22742803710332,2023-07-19 10:00:00,352.0
2023-07-20 07:00:00,352.0,21.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,838.4000244140625,2023-07-19 10:00:00,2023-07-19 14:00:00,280.0,2023-07-19 10:00:00,2023-07-19 14:00:00,336.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,2023-07-19 10:00:00,2023-07-19 14:00:00,352.0,2023-07-19 10:00:00,2023-07-19 14:00:00,372.8948669433594,2023-07-20 07:00:00,223.85723876953125,2023-07-20 07:00:00,3.9873921871185294,2023-07-20 07:00:00,97956.9765625,2023-07-20 07:00:00,53.73417089345219,2023-07-20 10:00:00,350.0
2023-07-21 07:00:00,350.0,21.0,2023-07-20 10:00:00,2023-07-20 14:00:00,350.0,838.7999877929688,2023-07-20 10:00:00,2023-07-20 14:00:00,279.0,2023-07-20 10:00:00,2023-07-20 14:00:00,336.0,2023-07-20 10:00:00,2023-07-20 14:00:00,360.0,2023-07-20 10:00:00,2023-07-20 14:00:00,350.0,2023-07-20 10:00:00,2023-07-20 14:00:00,366.18896484375,2023-07-21 07:00:00,181.90988159179688,2023-07-21 07:00:00,3.923232793807984,2023-07-21 07:00:00,87305.6484375,2023-07-21 07:00:00,53.40782618164428,2023-07-21 10:00:00,346.0
2023-07-22 07:00:00,346.0,21.0,2023-07-21 10:00:00,2023-07-21 14:00:00,350.0,836.5,2023-07-21 10:00:00,2023-07-21 14:00:00,274.0,2023-07-21 10:00:00,2023-07-21 14:00:00,328.0,2023-07-21 10:00:00,2023-07-21 14:00:00,351.0,2023-07-21 10:00:00,2023-07-21 14:00:00,346.0,2023-07-21 10:00:00,2023-07-21 14:00:00,361.4227294921875,2023-07-22 07:00:00,181.7456512451172,2023-07-22 07:00:00,3.898371934890747,2023-07-22 07:00:00,92557.640625,2023-07-22 07:00:00,53.21690672716295,2023-07-22 10:00:00,341.0
2023-07-23 07:00:00,341.0,21.0,2023-07-22 10:00:00,2023-07-22 14:00:00,346.0,834.9000244140625,2023-07-22 10:00:00,2023-07-22 14:00:00,269.0,2023-07-22 10:00:00,2023-07-22 14:00:00,323.0,2023-07-22 10:00:00,2023-07-22 14:00:00,347.0,2023-07-22 10:00:00,2023-07-22 14:00:00,341.0,2023-07-22 10:00:00,2023-07-22 14:00:00,379.2680358886719,2023-07-23 07:00:00,240.1507873535156,2023-07-23 07:00:00,4.006826400756836,2023-07-23 07:00:00,100955.8046875,2023-07-23 07:00:00,52.733689570612114,2023-07-23 10:00:00,352.0
2023-07-24 07:00:00,352.0,21.0,2023-07-23 10:00:00,2023-07-23 14:00:00,346.0,839.0999755859375,2023-07-23 10:00:00,2023-07-23 14:00:00,278.0,2023-07-23 10:00:00,2023-07-23 14:00:00,337.0,2023-07-23 10:00:00,2023-07-23 14:00:00,358.0,2023-07-23 10:00:00,2023-07-23 14:00:00,352.0,2023-07-23 10:00:00,2023-07-23 14:00:00,377.3179321289063,2023-07-24 07:00:00,244.87319946289065,2023-07-24 07:00:00,3.9958395957946777,2023-07-24 07:00:00,103286.875,2023-07-24 07:00:00,53.11364297915122,2023-07-24 10:00:00,354.0
2023-07-25 07:00:00,354.0,21.0,2023-07-24 10:00:00,2023-07-24 14:00:00,352.0,839.2000122070312,2023-07-24 10:00:00,2023-07-24 14:00:00,280.0,2023-07-24 10:00:00,2023-07-24 14:00:00,337.0,2023-07-24 10:00:00,2023-07-24 14:00:00,358.0,2023-07-24 10:00:00,2023-07-24 14:00:00,354.0,2023-07-24 10:00:00,2023-07-24 14:00:00,380.37109375,2023-07-25 07:00:00,248.1928253173828,2023-07-25 07:00:00,3.940088272094727,2023-07-25 07:00:00,103667.09375,2023-07-25 07:00:00,53.46080534664043,2023-07-25 10:00:00,354.0
2023-07-26 07:00:00,354.0,21.0,2023-07-25 10:00:00,2023-07-25 14:00:00,354.0,840.7999877929688,2023-07-25 10:00:00,2023-07-25 14:00:00,282.0,2023-07-25 10:00:00,2023-07-25 14:00:00,337.0,2023-07-25 10:00:00,2023-07-25 14:00:00,357.0,2023-07-25 10:00:00,2023-07-25 14:00:00,354.0,2023-07-25 10:00:00,2023-07-25 14:00:00,377.1410217285156,2023-07-26 07:00:00,244.9219207763672,2023-07-26 07:00:00,4.0110626220703125,2023-07-26 07:00:00,103893.8984375,2023-07-26 07:00:00,53.289616646919626,2023-07-26 10:00:00,350.0
2023-07-27 07:00:00,350.0,21.0,2023-07-26 10:00:00,2023-07-26 14:00:00,354.0,839.7999877929688,2023-07-26 10:00:00,2023-07-26 14:00:00,277.0,2023-07-26 10:00:00,2023-07-26 14:00:00,335.0,2023-07-26 10:00:00,2023-07-26 14:00:00,355.0,2023-07-26 10:00:00,2023-07-26 14:00:00,350.0,2023-07-26 10:00:00,2023-07-26 14:00:00,377.2194519042969,2023-07-27 07:00:00,249.6025848388672,2023-07-27 07:00:00,3.9539644718170166,2023-07-27 07:00:00,102746.1875,2023-07-27 07:00:00,52.681192724119796,2023-07-27 10:00:00,355.0
2023-07-28 07:00:00,355.0,21.0,2023-07-27 10:00:00,2023-07-27 14:00:00,354.0,840.5,2023-07-27 10:00:00,2023-07-27 14:00:00,280.0,2023-07-27 10:00:00,2023-07-27 14:00:00,338.0,2023-07-27 10:00:00,2023-07-27 14:00:00,358.0,2023-07-27 10:00:00,2023-07-27 14:00:00,355.0,2023-07-27 10:00:00,2023-07-27 14:00:00,381.155517578125,2023-07-28 07:00:00,244.0615692138672,2023-07-28 07:00:00,3.9716405868530273,2023-07-28 07:00:00,104265.671875,2023-07-28 07:00:00,53.01869872176576,2023-07-28 10:00:00,348.0
2023-07-29 07:00:00,348.0,21.0,2023-07-28 10:00:00,2023-07-28 14:00:00,350.0,839.9000244140625,2023-07-28 10:00:00,2023-07-28 14:00:00,282.0,2023-07-28 10:00:00,2023-07-28 14:00:00,333.0,2023-07-28 10:00:00,2023-07-28 14:00:00,360.0,2023-07-28 10:00:00,2023-07-28 14:00:00,348.0,2023-07-28 10:00:00,2023-07-28 14:00:00,375.3744812011719,2023-07-29 07:00:00,232.71170043945312,2023-07-29 07:00:00,3.9379048347473145,2023-07-29 07:00:00,103139.2421875,2023-07-29 07:00:00,53.59498364628723,2023-07-29 10:00:00,353.0
2023-07-30 07:00:00,353.0,21.0,2023-07-29 10:00:00,2023-07-29 14:00:00,353.0,839.9000244140625,2023-07-29 10:00:00,2023-07-29 14:00:00,279.0,2023-07-29 10:00:00,2023-07-29 14:00:00,337.0,2023-07-29 10:00:00,2023-07-29 14:00:00,357.0,2023-07-29 10:00:00,2023-07-29 14:00:00,353.0,2023-07-29 10:00:00,2023-07-29 14:00:00,377.4773864746094,2023-07-30 07:00:00,239.0855407714844,2023-07-30 07:00:00,3.9226231575012207,2023-07-30 07:00:00,104030.4140625,2023-07-30 07:00:00,53.03286775118306,2023-07-30 10:00:00,355.0
2023-07-31 07:00:00,355.0,21.0,2023-07-30 10:00:00,2023-07-30 14:00:00,353.0,839.9000244140625,2023-07-30 10:00:00,2023-07-30 14:00:00,280.0,2023-07-30 10:00:00,2023-07-30 14:00:00,340.0,2023-07-30 10:00:00,2023-07-30 14:00:00,363.0,2023-07-30 10:00:00,2023-07-30 14:00:00,355.0,2023-07-30 10:00:00,2023-07-30 14:00:00,379.5929870605469,2023-07-31 07:00:00,231.3362274169922,2023-07-31 07:00:00,3.959057569503784,2023-07-31 07:00:00,103027.8125,2023-07-31 07:00:00,53.22241616319582,2023-07-31 10:00:00,357.0
2023-08-01 07:00:00,357.0,21.0,2023-07-31 10:00:00,2023-07-31 14:00:00,355.0,840.0999755859375,2023-07-31 10:00:00,2023-07-31 14:00:00,282.0,2023-07-31 10:00:00,2023-07-31 14:00:00,340.0,2023-07-31 10:00:00,2023-07-31 14:00:00,363.0,2023-07-31 10:00:00,2023-07-31 14:00:00,357.0,2023-07-31 10:00:00,2023-07-31 14:00:00,377.9463806152344,2023-08-01 07:00:00,222.68067932128903,2023-08-01 07:00:00,4.038148403167725,2023-08-01 07:00:00,101383.78125,2023-08-01 07:00:00,53.52702968066217,2023-08-01 10:00:00,350.0
2023-08-02 07:00:00,350.0,21.0,2023-08-01 10:00:00,2023-08-01 14:00:00,355.0,841.4000244140625,2023-08-01 10:00:00,2023-08-01 14:00:00,280.0,2023-08-01 10:00:00,2023-08-01 14:00:00,334.0,2023-08-01 10:00:00,2023-08-01 14:00:00,353.0,2023-08-01 10:00:00,2023-08-01 14:00:00,350.0,2023-08-01 10:00:00,2023-08-01 14:00:00,373.1497802734375,2023-08-02 07:00:00,213.18003845214844,2023-08-02 07:00:00,3.937668800354004,2023-08-02 07:00:00,100471.765625,2023-08-02 07:00:00,52.71414776293943,2023-08-02 10:00:00,354.0
2023-08-03 07:00:00,354.0,21.0,2023-08-02 10:00:00,2023-08-02 14:00:00,354.0,838.7999877929688,2023-08-02 10:00:00,2023-08-02 14:00:00,278.0,2023-08-02 10:00:00,2023-08-02 14:00:00,335.0,2023-08-02 10:00:00,2023-08-02 14:00:00,357.0,2023-08-02 10:00:00,2023-08-02 14:00:00,354.0,2023-08-02 10:00:00,2023-08-02 14:00:00,373.0842895507813,2023-08-03 07:00:00,212.4026794433593,2023-08-03 07:00:00,4.023643970489502,2023-08-03 07:00:00,99683.0859375,2023-08-03 07:00:00,53.21608274540847,2023-08-03 10:00:00,354.0
2023-08-04 07:00:00,354.0,21.0,2023-08-03 10:00:00,2023-08-03 14:00:00,354.0,838.2999877929688,2023-08-03 10:00:00,2023-08-03 14:00:00,275.0,2023-08-03 10:00:00,2023-08-03 14:00:00,336.0,2023-08-03 10:00:00,2023-08-03 14:00:00,357.0,2023-08-03 10:00:00,2023-08-03 14:00:00,354.0,2023-08-03 10:00:00,2023-08-03 14:00:00,373.6236572265625,2023-08-04 07:00:00,236.51661682128903,2023-08-04 07:00:00,4.028134822845459,2023-08-04 07:00:00,103491.5859375,2023-08-04 07:00:00,52.79859030962666,2023-08-04 10:00:00,356.0
2023-08-05 07:00:00,356.0,21.0,2023-08-04 10:00:00,2023-08-04 14:00:00,354.0,837.4000244140625,2023-08-04 10:00:00,2023-08-04 14:00:00,277.0,2023-08-04 10:00:00,2023-08-04 14:00:00,337.0,2023-08-04 10:00:00,2023-08-04 14:00:00,369.0,2023-08-04 10:00:00,2023-08-04 14:00:00,356.0,2023-08-04 10:00:00,2023-08-04 14:00:00,373.403076171875,2023-08-05 07:00:00,220.355224609375,2023-08-05 07:00:00,4.040859699249268,2023-08-05 07:00:00,97233.109375,2023-08-05 07:00:00,53.50203314900034,2023-08-05 10:00:00,358.0
2023-08-06 07:00:00,358.0,21.0,2023-08-05 10:00:00,2023-08-05 14:00:00,356.0,837.2999877929688,2023-08-05 10:00:00,2023-08-05 14:00:00,275.0,2023-08-05 10:00:00,2023-08-05 14:00:00,337.0,2023-08-05 10:00:00,2023-08-05 14:00:00,353.0,2023-08-05 10:00:00,2023-08-05 14:00:00,358.0,2023-08-05 10:00:00,2023-08-05 14:00:00,376.1590270996094,2023-08-06 07:00:00,223.76710510253903,2023-08-06 07:00:00,3.97942852973938,2023-08-06 07:00:00,93600.3671875,2023-08-06 07:00:00,53.14185198454118,2023-08-06 10:00:00,356.0
2023-08-07 07:00:00,356.0,21.0,2023-08-06 10:00:00,2023-08-06 14:00:00,356.0,839.0,2023-08-06 10:00:00,2023-08-06 14:00:00,278.0,2023-08-06 10:00:00,2023-08-06 14:00:00,338.0,2023-08-06 10:00:00,2023-08-06 14:00:00,360.0,2023-08-06 10:00:00,2023-08-06 14:00:00,356.0,2023-08-06 10:00:00,2023-08-06 14:00:00,378.2471923828125,2023-08-07 07:00:00,219.0919647216797,2023-08-07 07:00:00,4.010556221008301,2023-08-07 07:00:00,93825.671875,2023-08-07 07:00:00,53.1477671285171,2023-08-07 10:00:00,352.0
2023-08-08 07:00:00,352.0,21.0,2023-08-07 10:00:00,2023-08-07 14:00:00,356.0,839.2000122070312,2023-08-07 10:00:00,2023-08-07 14:00:00,275.0,2023-08-07 10:00:00,2023-08-07 14:00:00,334.0,2023-08-07 10:00:00,2023-08-07 14:00:00,359.0,2023-08-07 10:00:00,2023-08-07 14:00:00,352.0,2023-08-07 10:00:00,2023-08-07 14:00:00,355.7454528808594,2023-08-08 07:00:00,153.40719604492188,2023-08-08 07:00:00,3.73028016090393,2023-08-08 07:00:00,89740.1328125,2023-08-08 07:00:00,52.490971280152735,2023-08-08 10:00:00,338.0
2023-08-09 07:00:00,338.0,21.0,2023-08-08 10:00:00,2023-08-08 14:00:00,352.0,833.2000122070312,2023-08-08 10:00:00,2023-08-08 14:00:00,263.0,2023-08-08 10:00:00,2023-08-08 14:00:00,318.0,2023-08-08 10:00:00,2023-08-08 14:00:00,348.0,2023-08-08 10:00:00,2023-08-08 14:00:00,338.0,2023-08-08 10:00:00,2023-08-08 14:00:00,375.7262878417969,2023-08-09 07:00:00,215.3538818359375,2023-08-09 07:00:00,3.8896677494049072,2023-08-09 07:00:00,93057.53125,2023-08-09 07:00:00,52.004464948497,2023-08-09 10:00:00,348.0
2023-08-10 07:00:00,348.0,21.0,2023-08-09 10:00:00,2023-08-09 14:00:00,348.0,837.2000122070312,2023-08-09 10:00:00,2023-08-09 14:00:00,273.0,2023-08-09 10:00:00,2023-08-09 14:00:00,333.0,2023-08-09 10:00:00,2023-08-09 14:00:00,353.0,2023-08-09 10:00:00,2023-08-09 14:00:00,348.0,2023-08-09 10:00:00,2023-08-09 14:00:00,378.60198974609375,2023-08-10 07:00:00,240.966796875,2023-08-10 07:00:00,3.897363424301148,2023-08-10 07:00:00,100089.265625,2023-08-10 07:00:00,52.772655974796066,2023-08-10 10:00:00,355.0
2023-08-11 07:00:00,355.0,21.0,2023-08-10 10:00:00,2023-08-10 14:00:00,348.0,837.0999755859375,2023-08-10 10:00:00,2023-08-10 14:00:00,276.0,2023-08-10 10:00:00,2023-08-10 14:00:00,336.0,2023-08-10 10:00:00,2023-08-10 14:00:00,358.0,2023-08-10 10:00:00,2023-08-10 14:00:00,355.0,2023-08-10 10:00:00,2023-08-10 14:00:00,378.14251708984375,2023-08-11 07:00:00,241.2365875244141,2023-08-11 07:00:00,3.916539430618286,2023-08-11 07:00:00,95668.703125,2023-08-11 07:00:00,53.40910816938094,2023-08-11 10:00:00,354.0
2023-08-12 07:00:00,354.0,21.0,2023-08-11 10:00:00,2023-08-11 14:00:00,354.0,842.5,2023-08-11 10:00:00,2023-08-11 14:00:00,275.0,2023-08-11 10:00:00,2023-08-11 14:00:00,335.0,2023-08-11 10:00:00,2023-08-11 14:00:00,362.0,2023-08-11 10:00:00,2023-08-11 14:00:00,354.0,2023-08-11 10:00:00,2023-08-11 14:00:00,372.7087707519531,2023-08-12 07:00:00,217.77853393554688,2023-08-12 07:00:00,3.999152898788452,2023-08-12 07:00:00,92593.8203125,2023-08-12 07:00:00,51.373807495278015,2023-08-12 10:00:00,354.0
2023-08-13 07:00:00,354.0,21.0,2023-08-12 10:00:00,2023-08-12 14:00:00,354.0,837.7000122070312,2023-08-12 10:00:00,2023-08-12 14:00:00,278.0,2023-08-12 10:00:00,2023-08-12 14:00:00,335.0,2023-08-12 10:00:00,2023-08-12 14:00:00,360.0,2023-08-12 10:00:00,2023-08-12 14:00:00,354.0,2023-08-12 10:00:00,2023-08-12 14:00:00,366.1852416992188,2023-08-13 07:00:00,212.0365295410156,2023-08-13 07:00:00,3.932934284210205,2023-08-13 07:00:00,89312.921875,2023-08-13 07:00:00,53.592895211019936,2023-08-13 10:00:00,337.0
2023-08-14 07:00:00,337.0,21.0,2023-08-13 10:00:00,2023-08-13 14:00:00,354.0,836.0,2023-08-13 10:00:00,2023-08-13 14:00:00,274.0,2023-08-13 10:00:00,2023-08-13 14:00:00,324.0,2023-08-13 10:00:00,2023-08-13 14:00:00,344.0,2023-08-13 10:00:00,2023-08-13 14:00:00,337.0,2023-08-13 10:00:00,2023-08-13 14:00:00,367.96282958984375,2023-08-14 07:00:00,201.65963745117188,2023-08-14 07:00:00,3.977943658828736,2023-08-14 07:00:00,89675.4453125,2023-08-14 07:00:00,53.38973840216306,2023-08-14 10:00:00,344.0
2023-08-15 07:00:00,344.0,21.0,2023-08-14 10:00:00,2023-08-14 14:00:00,344.0,837.2000122070312,2023-08-14 10:00:00,2023-08-14 14:00:00,276.0,2023-08-14 10:00:00,2023-08-14 14:00:00,329.0,2023-08-14 10:00:00,2023-08-14 14:00:00,348.0,2023-08-14 10:00:00,2023-08-14 14:00:00,344.0,2023-08-14 10:00:00,2023-08-14 14:00:00,356.3282470703125,2023-08-15 07:00:00,178.79840087890625,2023-08-15 07:00:00,3.958848237991333,2023-08-15 07:00:00,86921.9375,2023-08-15 07:00:00,53.37466867913429,2023-08-15 10:00:00,335.0
2023-08-16 07:00:00,335.0,21.0,2023-08-15 10:00:00,2023-08-15 14:00:00,337.0,836.0,2023-08-15 10:00:00,2023-08-15 14:00:00,272.0,2023-08-15 10:00:00,2023-08-15 14:00:00,321.0,2023-08-15 10:00:00,2023-08-15 14:00:00,342.0,2023-08-15 10:00:00,2023-08-15 14:00:00,335.0,2023-08-15 10:00:00,2023-08-15 14:00:00,360.29046630859375,2023-08-16 07:00:00,188.3858795166016,2023-08-16 07:00:00,3.969718456268311,2023-08-16 07:00:00,84523.4453125,2023-08-16 07:00:00,52.981590619594954,2023-08-16 10:00:00,341.0
2023-08-17 07:00:00,341.0,21.0,2023-08-16 10:00:00,2023-08-16 14:00:00,341.0,835.0,2023-08-16 10:00:00,2023-08-16 14:00:00,272.0,2023-08-16 10:00:00,2023-08-16 14:00:00,325.0,2023-08-16 10:00:00,2023-08-16 14:00:00,344.0,2023-08-16 10:00:00,2023-08-16 14:00:00,341.0,2023-08-16 10:00:00,2023-08-16 14:00:00,365.84661865234375,2023-08-17 07:00:00,206.3809509277344,2023-08-17 07:00:00,3.846421957015991,2023-08-17 07:00:00,88763.0703125,2023-08-17 07:00:00,53.32841607959483,2023-08-17 10:00:00,339.0
2023-08-18 07:00:00,339.0,21.0,2023-08-17 10:00:00,2023-08-17 14:00:00,339.0,835.7000122070312,2023-08-17 10:00:00,2023-08-17 14:00:00,273.0,2023-08-17 10:00:00,2023-08-17 14:00:00,327.0,2023-08-17 10:00:00,2023-08-17 14:00:00,344.0,2023-08-17 10:00:00,2023-08-17 14:00:00,339.0,2023-08-17 10:00:00,2023-08-17 14:00:00,363.0444641113281,2023-08-18 07:00:00,202.1934814453125,2023-08-18 07:00:00,3.89302396774292,2023-08-18 07:00:00,89726.4296875,2023-08-18 07:00:00,53.29068612742401,2023-08-18 10:00:00,339.0
2023-08-19 07:00:00,339.0,21.0,2023-08-18 10:00:00,2023-08-18 14:00:00,339.0,836.0,2023-08-18 10:00:00,2023-08-18 14:00:00,274.0,2023-08-18 10:00:00,2023-08-18 14:00:00,324.0,2023-08-18 10:00:00,2023-08-18 14:00:00,344.0,2023-08-18 10:00:00,2023-08-18 14:00:00,339.0,2023-08-18 10:00:00,2023-08-18 14:00:00,360.114501953125,2023-08-19 07:00:00,198.7025756835937,2023-08-19 07:00:00,4.006585597991943,2023-08-19 07:00:00,93145.7890625,2023-08-19 07:00:00,53.38973840216306,2023-08-19 10:00:00,343.0
2023-08-20 07:00:00,343.0,21.0,2023-08-19 10:00:00,2023-08-19 14:00:00,339.0,835.5999755859375,2023-08-19 10:00:00,2023-08-19 14:00:00,274.0,2023-08-19 10:00:00,2023-08-19 14:00:00,328.0,2023-08-19 10:00:00,2023-08-19 14:00:00,344.0,2023-08-19 10:00:00,2023-08-19 14:00:00,343.0,2023-08-19 10:00:00,2023-08-19 14:00:00,360.5587158203125,2023-08-20 07:00:00,197.4889068603516,2023-08-20 07:00:00,4.000312805175781,2023-08-20 07:00:00,93096.5234375,2023-08-20 07:00:00,53.5282911121991,2023-08-20 10:00:00,344.0
2023-08-21 07:00:00,344.0,21.0,2023-08-20 10:00:00,2023-08-20 14:00:00,343.0,835.5,2023-08-20 10:00:00,2023-08-20 14:00:00,274.0,2023-08-20 10:00:00,2023-08-20 14:00:00,328.0,2023-08-20 10:00:00,2023-08-20 14:00:00,346.0,2023-08-20 10:00:00,2023-08-20 14:00:00,344.0,2023-08-20 10:00:00,2023-08-20 14:00:00,366.2076721191406,2023-08-21 07:00:00,215.2017059326172,2023-08-21 07:00:00,4.004189014434815,2023-08-21 07:00:00,98432.75,2023-08-21 07:00:00,53.56295744716283,2023-08-21 10:00:00,348.0
2023-08-22 07:00:00,348.0,21.0,2023-08-21 10:00:00,2023-08-21 14:00:00,344.0,838.5999755859375,2023-08-21 10:00:00,2023-08-21 14:00:00,275.0,2023-08-21 10:00:00,2023-08-21 14:00:00,331.0,2023-08-21 10:00:00,2023-08-21 14:00:00,354.0,2023-08-21 10:00:00,2023-08-21 14:00:00,348.0,2023-08-21 10:00:00,2023-08-21 14:00:00,375.28369140625,2023-08-22 07:00:00,229.3989105224609,2023-08-22 07:00:00,3.923199653625488,2023-08-22 07:00:00,103855.328125,2023-08-22 07:00:00,52.69591813082684,2023-08-22 10:00:00,358.0
2023-08-23 07:00:00,358.0,21.0,2023-08-22 10:00:00,2023-08-22 14:00:00,348.0,838.7000122070312,2023-08-22 10:00:00,2023-08-22 14:00:00,277.0,2023-08-22 10:00:00,2023-08-22 14:00:00,340.0,2023-08-22 10:00:00,2023-08-22 14:00:00,362.0,2023-08-22 10:00:00,2023-08-22 14:00:00,358.0,2023-08-22 10:00:00,2023-08-22 14:00:00,377.3946838378906,2023-08-23 07:00:00,223.9872436523437,2023-08-23 07:00:00,3.959153413772583,2023-08-23 07:00:00,105465.0703125,2023-08-23 07:00:00,53.05630079956052,2023-08-23 10:00:00,355.0
2023-08-24 07:00:00,355.0,21.0,2023-08-23 10:00:00,2023-08-23 14:00:00,355.0,837.4000244140625,2023-08-23 10:00:00,2023-08-23 14:00:00,280.0,2023-08-23 10:00:00,2023-08-23 14:00:00,337.0,2023-08-23 10:00:00,2023-08-23 14:00:00,358.0,2023-08-23 10:00:00,2023-08-23 14:00:00,355.0,2023-08-23 10:00:00,2023-08-23 14:00:00,363.6629638671875,2023-08-24 07:00:00,192.5267028808593,2023-08-24 07:00:00,3.9322779178619385,2023-08-24 07:00:00,91065.8515625,2023-08-24 07:00:00,54.077277563623056,2023-08-24 10:00:00,343.0
2023-08-25 07:00:00,343.0,21.0,2023-08-24 10:00:00,2023-08-24 14:00:00,355.0,836.5,2023-08-24 10:00:00,2023-08-24 14:00:00,274.0,2023-08-24 10:00:00,2023-08-24 14:00:00,328.0,2023-08-24 10:00:00,2023-08-24 14:00:00,350.0,2023-08-24 10:00:00,2023-08-24 14:00:00,343.0,2023-08-24 10:00:00,2023-08-24 14:00:00,358.6490173339844,2023-08-25 07:00:00,175.35462951660156,2023-08-25 07:00:00,3.9530749320983887,2023-08-25 07:00:00,89037.109375,2023-08-25 07:00:00,53.21690672716295,2023-08-25 10:00:00,340.0
2023-08-26 07:00:00,340.0,21.0,2023-08-25 10:00:00,2023-08-25 14:00:00,343.0,844.5999755859375,2023-08-25 10:00:00,2023-08-25 14:00:00,275.0,2023-08-25 10:00:00,2023-08-25 14:00:00,325.0,2023-08-25 10:00:00,2023-08-25 14:00:00,348.0,2023-08-25 10:00:00,2023-08-25 14:00:00,340.0,2023-08-25 10:00:00,2023-08-25 14:00:00,355.0127868652344,2023-08-26 07:00:00,169.26283264160156,2023-08-26 07:00:00,3.915786743164064,2023-08-26 07:00:00,93509.640625,2023-08-26 07:00:00,50.67167611185209,2023-08-26 10:00:00,340.0
2023-08-27 07:00:00,340.0,21.0,2023-08-26 10:00:00,2023-08-26 14:00:00,340.0,835.7999877929688,2023-08-26 10:00:00,2023-08-26 14:00:00,275.0,2023-08-26 10:00:00,2023-08-26 14:00:00,325.0,2023-08-26 10:00:00,2023-08-26 14:00:00,343.0,2023-08-26 10:00:00,2023-08-26 14:00:00,340.0,2023-08-26 10:00:00,2023-08-26 14:00:00,359.6236267089844,2023-08-27 07:00:00,190.8948211669922,2023-08-27 07:00:00,3.973399639129639,2023-08-27 07:00:00,99217.0859375,2023-08-27 07:00:00,53.65964977191311,2023-08-27 10:00:00,340.0
